date,요일,배추_거래량(kg),배추_가격(원/kg),무_거래량(kg),무_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),미나리_거래량(kg),미나리_가격(원/kg),파프리카_거래량(kg),파프리카_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg)
2018-05-22,화요일,1226912.5,306.0,1545513.0,602.0,3012414.5,480.0,344745.7,2900.0,605919.5,1161.0,86555.2,4112.0,151324.1,1423.0,97516.7,1736.0,136654.0,2444.0,542637.5,1426.0
2018-05-23,수요일,1201899.0,316.0,1481624.0,577.0,2978191.1,482.0,389158.0,2784.0,591232.1,1170.0,86940.0,4908.0,134945.2,1621.0,94129.9,1548.0,168481.5,2464.0,756471.5,1366.0
2018-05-24,목요일,986143.5,294.0,1498504.0,471.0,2383289.6,493.0,433219.9,2950.0,599639.9,1229.0,84320.0,5297.0,134199.6,1748.0,96997.9,1282.0,192732.0,2266.0,603265.8,1368.0
2018-05-25,금요일,1188352.8,354.0,1364674.0,460.0,2771999.1,525.0,451470.9,2765.0,654631.9,1215.0,104288.2,5271.0,138762.7,1966.0,92254.8,1360.0,230930.4,2038.0,645368.0,1357.0
2018-05-26,토요일,830362.4,396.0,944615.5,493.0,2889592.7,516.0,457052.7,2716.0,672206.8,1170.0,104619.2,5377.0,128494.1,2049.0,95585.9,1646.0,159320.2,1898.0,656046.0,1351.0
2018-05-27,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,월요일,1419923.2,371.0,1581853.0,574.0,4502816.5,488.0,964395.2,2503.0,732398.8,1060.0,143662.4,5221.0,157541.3,2345.0,113439.9,1346.0,171828.8,2383.0,867067.5,1372.0
2018-05-29,화요일,1379583.5,352.0,1424041.6,567.0,3370777.0,473.0,619465.0,2466.0,753704.4,1050.0,106746.3,4681.0,151492.9,2088.0,105693.2,1369.0,112577.9,2698.0,542275.5,1401.0
2018-05-30,수요일,1312322.0,317.0,1338668.0,595.0,3412929.9,463.0,514909.9,2404.0,643409.3,895.0,115868.4,4253.0,148291.7,1920.0,101275.8,1055.0,147682.8,2727.0,784234.0,1348.0
2018-05-31,목요일,1160017.9,337.0,1380230.0,568.0,3555694.5,447.0,703377.4,2376.0,599803.7,975.0,115516.2,3959.0,141784.2,2056.0,104333.0,950.0,147666.1,2677.0,591223.0,1370.0
2018-06-01,금요일,1293995.3,312.0,1473352.8,543.0,3377096.1,467.0,748101.8,2598.0,580561.4,939.0,121025.8,3656.0,131925.0,1853.0,101190.2,749.0,132650.3,2544.0,771552.5,1273.0
2018-06-02,토요일,893349.9,297.0,1042984.0,543.0,2677986.0,494.0,474043.5,2614.0,565976.1,1107.0,124252.2,3197.0,133889.2,1867.0,102190.9,826.0,131604.0,2616.0,789317.0,1217.0
2018-06-03,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-04,월요일,1787012.3,275.0,1716711.5,565.0,3869044.2,497.0,757526.8,2374.0,713607.4,1148.0,155095.6,3306.0,145971.2,2092.0,111966.4,772.0,212591.1,2503.0,975635.0,1183.0
2018-06-05,화요일,1296696.5,302.0,1385155.0,602.0,3300641.3,501.0,622168.7,2650.0,669124.4,1106.0,113190.0,3074.0,136705.0,1888.0,106967.9,728.0,135852.8,2673.0,672280.2,1143.0
2018-06-06,수요일,1252955.9,272.0,1265471.0,598.0,2813512.5,513.0,448193.8,2603.0,622269.3,981.0,113372.4,2990.0,134407.0,1533.0,100931.8,598.0,154110.3,2663.0,753216.0,1134.0
2018-06-07,목요일,1372042.5,257.0,1280492.0,608.0,2961453.4,526.0,452642.2,2607.0,588914.0,952.0,117151.3,2846.0,144527.7,1356.0,95339.8,557.0,179450.6,2790.0,639709.4,1128.0
2018-06-08,금요일,1476233.2,243.0,1409223.5,577.0,3079959.7,532.0,538987.3,2765.0,597286.3,911.0,117860.2,2783.0,126571.2,1386.0,89909.1,598.0,128770.6,2612.0,798490.4,1109.0
2018-06-09,토요일,851649.3,280.0,1318461.5,520.0,3623009.9,524.0,314003.3,2850.0,541888.5,962.0,116493.6,2847.0,124831.2,1362.0,91213.2,680.0,137411.7,2475.0,745701.2,1059.0
2018-06-10,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-11,월요일,1319448.5,299.0,1624998.0,546.0,4512599.2,495.0,433076.0,2633.0,643103.2,1143.0,159748.0,2923.0,140724.9,1527.0,96965.2,685.0,220643.6,2296.0,1024884.0,1027.0
2018-06-12,화요일,1496806.0,296.0,1496368.0,507.0,3369327.2,483.0,350857.1,2931.0,639315.5,1085.0,117906.4,2745.0,137814.7,1456.0,93245.4,709.0,158616.5,2356.0,651463.4,1045.0
2018-06-13,수요일,1290692.0,307.0,1442193.0,451.0,2514650.7,507.0,319307.5,2814.0,602244.5,991.0,121446.9,2563.0,125195.2,1403.0,92180.2,618.0,178770.0,2259.0,744821.0,1018.0
2018-06-14,목요일,1202257.0,342.0,1436222.5,435.0,2842519.2,504.0,267189.9,3129.0,578522.4,988.0,111490.1,2540.0,127129.2,1373.0,88401.2,568.0,175537.9,2159.0,566640.0,1049.0
2018-06-15,금요일,1180207.5,357.0,1113490.1,463.0,3946550.8,499.0,309232.1,3000.0,606982.7,943.0,112915.8,2798.0,135998.3,1342.0,92791.1,624.0,175940.3,2183.0,623925.0,1057.0
2018-06-16,토요일,1020787.0,374.0,1041944.1,437.0,2996146.2,523.0,233648.7,2973.0,570946.2,988.0,117172.7,2990.0,129997.3,1256.0,86311.5,645.0,184867.1,1939.0,573685.0,1089.0
2018-06-17,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18,월요일,1605858.5,348.0,1448438.5,491.0,4892885.0,509.0,335696.8,3030.0,650595.7,1025.0,154348.8,3014.0,133766.5,1462.0,96035.1,717.0,265057.4,1869.0,748219.6,1096.0
2018-06-19,화요일,1406733.0,318.0,1474672.0,447.0,3669471.0,486.0,228992.9,3537.0,625966.9,953.0,111905.4,2774.0,132852.9,1416.0,93221.0,613.0,182591.1,1844.0,400436.0,1183.0
2018-06-20,수요일,1644969.6,332.0,1352282.5,458.0,2935118.9,477.0,206233.6,3626.0,654797.1,912.0,115881.0,2792.0,114125.6,1508.0,93761.9,1287.0,204618.8,1726.0,453541.0,1236.0
2018-06-21,목요일,1327625.5,345.0,1434872.0,424.0,3017628.6,461.0,288173.6,3116.0,565193.6,887.0,119541.9,2649.0,119954.5,1558.0,18753.2,905.0,195191.5,1786.0,407674.0,1319.0
2018-06-22,금요일,1268306.0,348.0,1446880.0,405.0,3150977.7,463.0,248675.9,3321.0,551687.4,887.0,121231.7,2679.0,106830.4,1973.0,102146.1,539.0,185665.0,1979.0,544229.0,1324.0
2018-06-23,토요일,914631.5,395.0,935228.4,419.0,3029144.5,445.0,200389.5,3531.0,545355.2,1069.0,125692.4,2537.0,98633.9,2151.0,98592.5,554.0,176316.9,1689.0,546557.0,1267.0
2018-06-24,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25,월요일,1382640.0,419.0,1470609.0,436.0,4175041.1,440.0,263712.2,3212.0,632094.1,1121.0,155303.2,2726.0,105560.1,2437.0,105553.4,603.0,211740.8,1715.0,822378.8,1171.0
2018-06-26,화요일,1657833.0,466.0,1269704.5,559.0,2943535.0,437.0,222224.0,3764.0,677928.7,1017.0,111726.6,2785.0,110425.4,2562.0,97896.4,561.0,158392.1,1919.0,502817.0,1102.0
2018-06-27,수요일,1354050.9,489.0,1285719.5,604.0,1952135.4,414.0,108994.4,4193.0,535053.7,1383.0,109106.5,3001.0,105521.1,2357.0,90201.5,593.0,170891.0,1899.0,497384.6,1058.0
2018-06-28,목요일,1448528.6,409.0,1097527.7,553.0,1762900.5,515.0,229175.0,4203.0,607835.2,1020.0,104922.2,2862.0,98719.1,2042.0,22342.7,857.0,169450.9,1849.0,496716.0,1047.0
2018-06-29,금요일,1551313.6,373.0,1005027.5,559.0,1621320.5,477.0,203452.2,3809.0,594668.5,1083.0,112315.2,2768.0,104099.0,2006.0,86925.2,647.0,175952.3,1871.0,727853.8,1091.0
2018-06-30,토요일,1081437.8,332.0,1159723.0,494.0,1898425.0,441.0,178968.1,3514.0,659301.3,994.0,134662.6,2399.0,98003.2,2019.0,84205.0,701.0,187495.9,1935.0,631822.0,915.0
2018-07-01,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-02,월요일,1109244.5,493.0,1410094.0,572.0,1246455.5,502.0,188656.8,4035.0,632951.9,1213.0,161579.7,2398.0,102457.7,2404.0,88882.6,705.0,218092.3,1708.0,718466.0,855.0
2018-07-03,화요일,944574.6,414.0,1174408.5,502.0,1241368.5,484.0,144397.4,4292.0,554569.1,1228.0,107596.5,2305.0,100849.7,2167.0,78916.7,838.0,141302.7,1700.0,530902.2,879.0
2018-07-04,수요일,1201371.1,398.0,1296324.1,378.0,1468993.5,480.0,116702.7,3534.0,553522.5,986.0,105369.6,2412.0,94348.4,2030.0,73344.0,1144.0,143512.5,1867.0,565915.5,860.0
2018-07-05,목요일,1457947.0,355.0,1312271.5,395.0,1807112.0,472.0,153439.3,3499.0,625949.3,885.0,106861.9,2426.0,82444.4,2302.0,22498.5,1115.0,196474.9,1671.0,510794.1,878.0
2018-07-06,금요일,1139308.9,398.0,1058276.0,420.0,1677410.6,480.0,144288.1,3977.0,563576.5,869.0,105542.3,2906.0,90778.9,2481.0,80344.8,844.0,150180.3,1789.0,503393.0,870.0
2018-07-07,토요일,888236.0,523.0,836855.0,442.0,1371742.4,473.0,97663.4,3518.0,518803.0,976.0,114071.4,3635.0,71696.0,3245.0,75596.0,1052.0,129121.3,2052.0,555467.0,865.0
2018-07-08,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-09,월요일,1614814.0,556.0,1683498.0,444.0,2079147.4,486.0,129350.5,4047.0,652588.1,1008.0,146280.0,3638.0,78225.9,3645.0,84687.0,1197.0,176548.7,2221.0,682077.6,909.0
2018-07-10,화요일,1451039.0,539.0,1095784.5,516.0,1324537.6,535.0,245658.6,4122.0,596494.1,1153.0,99731.6,3851.0,72324.5,4246.0,87820.8,1183.0,152004.5,2584.0,410420.0,958.0
2018-07-11,수요일,699394.8,678.0,1168755.0,545.0,1764696.0,536.0,249111.7,3956.0,578384.4,1067.0,95606.6,4281.0,68806.6,3884.0,77352.7,1203.0,203487.3,2349.0,396890.0,1093.0
2018-07-12,목요일,972087.0,612.0,1192557.5,516.0,2846530.1,474.0,115791.3,4238.0,601942.2,993.0,94630.5,4349.0,72352.7,3493.0,24768.8,1371.0,236585.8,1973.0,294322.0,1185.0
2018-07-13,금요일,1222356.5,549.0,1283404.0,478.0,2270343.0,476.0,202660.2,3720.0,612502.3,895.0,101237.3,4773.0,69555.9,3136.0,76751.6,1132.0,200667.3,1758.0,303103.0,1345.0
2018-07-14,토요일,769090.6,684.0,1048946.0,441.0,1624387.1,478.0,90185.3,4038.0,577775.4,907.0,108476.9,4567.0,57632.6,3581.0,81382.0,1081.0,259077.9,1424.0,297771.0,1465.0
2018-07-15,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,월요일,1513937.7,602.0,1362056.0,525.0,2059778.5,470.0,214773.3,4274.0,629270.7,931.0,147035.9,4442.0,62177.6,4235.0,77739.4,1159.0,267755.0,1406.0,378080.0,1648.0
2018-07-17,화요일,1441909.0,581.0,1131424.0,615.0,1643426.0,473.0,141171.6,4155.0,657130.5,851.0,111433.8,3977.0,55947.5,3923.0,73935.2,1195.0,191217.6,1352.0,255180.0,1880.0
2018-07-18,수요일,1246679.5,588.0,1188439.5,613.0,1775234.0,475.0,101938.3,4321.0,543596.0,912.0,102046.3,3705.0,55737.7,3895.0,67939.6,1244.0,185420.9,1391.0,332318.5,2060.0
2018-07-19,목요일,1119611.5,613.0,1113004.0,616.0,1655538.0,455.0,91076.0,4250.0,531302.5,897.0,93153.6,3453.0,61673.1,3409.0,19481.0,1186.0,168560.5,1657.0,304020.2,2145.0
2018-07-20,금요일,1142918.1,660.0,1145885.0,599.0,1699585.5,454.0,113778.1,3864.0,497349.6,994.0,97592.3,3431.0,53040.4,3473.0,71738.6,1062.0,156353.0,1757.0,372737.0,1891.0
2018-07-21,토요일,711282.0,793.0,850433.0,675.0,1110919.5,484.0,82818.2,4037.0,484198.6,1048.0,109117.7,3398.0,47481.2,3147.0,68457.6,1033.0,148142.7,1514.0,417772.0,1523.0
2018-07-22,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,월요일,1418302.5,736.0,1424821.0,617.0,1734337.0,452.0,119051.0,4090.0,562444.9,1095.0,139433.8,3377.0,52544.8,3516.0,71907.7,1028.0,184734.9,1638.0,548905.2,1452.0
2018-07-24,화요일,1223032.7,666.0,1358941.0,626.0,1289233.2,469.0,175865.3,3775.0,566383.4,1080.0,104339.0,3204.0,43169.6,3703.0,65075.2,1062.0,153894.8,1692.0,389682.0,1361.0
2018-07-25,수요일,970315.0,817.0,1097883.5,757.0,1376564.8,493.0,88222.7,4356.0,570053.8,965.0,102678.3,3156.0,44242.4,3889.0,59399.2,899.0,193804.7,1620.0,449324.0,1302.0
2018-07-26,목요일,1030230.1,865.0,1172758.0,846.0,1364599.5,523.0,91821.8,4428.0,483132.9,1108.0,97368.5,3295.0,39594.4,3861.0,46976.3,975.0,195285.9,1470.0,425789.4,1243.0
2018-07-27,금요일,905642.0,964.0,1063905.5,1007.0,1478568.5,520.0,106250.2,4134.0,523339.2,1145.0,102305.0,3788.0,35027.8,3745.0,62950.2,994.0,147749.4,1465.0,462211.1,1115.0
2018-07-28,토요일,639423.7,917.0,965546.0,901.0,1392382.0,531.0,67416.6,4194.0,475133.6,1284.0,101419.0,4388.0,28571.5,4921.0,54760.3,1340.0,130223.7,1605.0,568520.0,923.0
2018-07-29,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,월요일,1280878.0,899.0,1470006.0,857.0,1958877.0,487.0,100408.6,3827.0,532998.5,1514.0,135789.4,4324.0,32267.4,5196.0,68381.1,1401.0,165563.9,1785.0,699591.0,845.0
2018-07-31,화요일,953874.0,889.0,1247888.0,843.0,1675501.0,504.0,153948.5,3841.0,598371.5,1250.0,104260.4,3906.0,36974.8,4517.0,55277.9,2026.0,156712.0,1840.0,560814.2,784.0
2018-08-01,수요일,1119574.5,901.0,1301612.4,827.0,1557713.8,548.0,238878.7,3951.0,533385.8,1243.0,101942.0,3992.0,26581.5,4432.0,51772.5,2046.0,160646.9,1410.0,555971.0,717.0
2018-08-02,목요일,1280811.4,819.0,1360574.1,880.0,1497284.5,584.0,112459.7,4321.0,589330.4,1326.0,95282.2,5394.0,20629.2,5333.0,48558.7,2617.0,152407.8,1634.0,447750.8,771.0
2018-08-03,금요일,1009308.0,823.0,1115647.9,809.0,1515184.0,560.0,104124.8,4277.0,549129.4,1573.0,110106.6,6698.0,18452.5,9299.0,71057.5,2296.0,141716.8,2273.0,456214.0,842.0
2018-08-04,토요일,77483.0,1097.0,93063.5,992.0,177388.0,464.0,20862.5,3839.0,111120.1,1376.0,17519.6,5917.0,1962.0,5423.0,5107.6,2004.0,12431.0,1332.0,122356.0,933.0
2018-08-05,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,월요일,1384216.0,818.0,1230052.6,998.0,1469954.5,603.0,79837.6,4196.0,628443.8,1504.0,134502.1,5277.0,15718.5,8560.0,60675.2,2549.0,129508.0,2782.0,600305.4,944.0
2018-08-07,화요일,1164974.8,776.0,1288472.6,1010.0,1472707.5,630.0,88416.8,3835.0,597770.1,1416.0,98864.7,4851.0,20884.2,6873.0,54089.4,3138.0,124826.0,3094.0,409060.0,1010.0
2018-08-08,수요일,992214.0,878.0,1230804.5,1113.0,1810653.0,642.0,135232.9,4163.0,581284.2,1466.0,97626.4,5093.0,12426.9,8295.0,44276.6,3443.0,107691.7,3205.0,404639.0,1241.0
2018-08-09,목요일,1140700.0,868.0,1506272.6,988.0,1625113.5,657.0,86020.7,3955.0,592084.6,1376.0,94242.0,5437.0,10769.4,8747.0,43053.3,3300.0,113963.0,3148.0,408567.4,1390.0
2018-08-10,금요일,1082665.0,826.0,1467803.3,860.0,2069300.0,586.0,116041.9,4089.0,566721.9,1387.0,96698.4,6083.0,15537.3,7535.0,52229.3,2965.0,115246.4,3057.0,437693.8,1429.0
2018-08-11,토요일,561857.5,970.0,938958.5,805.0,1530127.5,656.0,65442.7,4109.0,523658.4,1491.0,99135.7,6290.0,8771.3,9630.0,40818.1,4255.0,119798.0,3136.0,474397.6,1358.0
2018-08-12,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,월요일,1369621.0,986.0,1613782.5,858.0,2217641.5,618.0,80359.0,3789.0,622404.0,1678.0,143152.3,5261.0,9252.1,9499.0,46018.1,5666.0,130540.9,3295.0,846045.0,1221.0
2018-08-14,화요일,1163535.0,1033.0,1534745.0,812.0,2285785.5,603.0,114309.5,4269.0,610999.5,1567.0,103792.0,4999.0,7856.5,9327.0,41963.7,5119.0,126772.8,3449.0,553163.2,1190.0
2018-08-15,수요일,997166.0,1109.0,1354603.0,805.0,1996835.8,602.0,72899.5,3853.0,613361.8,1541.0,101671.9,4934.0,6160.0,8308.0,39331.3,3698.0,92046.0,3752.0,518470.6,1141.0
2018-08-16,목요일,933873.5,1141.0,1229693.2,744.0,1951415.1,594.0,102355.8,4297.0,601712.3,1413.0,95510.1,4997.0,4631.6,9218.0,37909.9,4643.0,65103.4,4485.0,460013.4,1156.0
2018-08-17,금요일,671350.8,1332.0,1172271.0,807.0,1597519.2,588.0,131102.2,4104.0,520748.8,1486.0,89214.6,5926.0,5460.3,11511.0,34712.3,5971.0,70316.6,5845.0,478682.4,1173.0
2018-08-18,토요일,710013.0,1445.0,860414.0,845.0,1553484.2,577.0,65411.7,4207.0,532534.4,1686.0,97040.2,6683.0,4040.3,11415.0,36609.6,7083.0,65579.1,6707.0,521469.0,1184.0
2018-08-19,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,월요일,1211802.0,1309.0,1591258.0,862.0,2149058.2,613.0,103017.9,4121.0,622484.0,1709.0,123909.7,6395.0,5841.2,12379.0,42036.2,8126.0,92532.0,7447.0,712058.6,1171.0
2018-08-21,화요일,1161050.4,1320.0,1356525.7,873.0,1810532.8,595.0,101327.7,4058.0,619203.8,1911.0,90566.3,6619.0,5810.0,11247.0,37818.9,7643.0,91892.3,6193.0,498228.6,1138.0
2018-08-22,수요일,1219340.3,1334.0,1200797.5,1088.0,2124080.2,588.0,101810.6,4216.0,597284.1,2009.0,92083.8,7341.0,6497.0,10295.0,34460.8,7072.0,90053.2,5995.0,417884.8,1213.0
2018-08-23,목요일,1022816.1,1488.0,1369063.0,1294.0,1527796.0,595.0,105198.0,4031.0,638896.4,2349.0,89243.0,8751.0,5186.9,10739.0,31393.5,8000.0,68344.3,6646.0,361508.0,1332.0
2018-08-24,금요일,497671.4,1825.0,944178.3,1360.0,1011917.0,591.0,78283.0,4344.0,519232.1,2949.0,81987.1,9370.0,5244.5,12519.0,33736.8,8370.0,79872.7,6935.0,304700.2,1549.0
2018-08-25,토요일,483451.2,1755.0,422850.2,1298.0,1202632.5,644.0,71644.3,4480.0,444851.5,2912.0,89374.0,7658.0,6905.2,8363.0,34576.5,7401.0,85196.2,5627.0,331848.6,1673.0
2018-08-26,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,월요일,1475251.6,1307.0,1718919.5,957.0,1901032.3,640.0,87230.1,3830.0,705069.0,2105.0,126882.1,6349.0,8055.0,8516.0,39393.4,6435.0,144097.0,4854.0,534181.4,1683.0
2018-08-28,화요일,936782.0,1212.0,1158288.0,1173.0,1555713.9,626.0,78662.0,4228.0,546154.8,2172.0,78991.0,6907.0,8596.0,6685.0,36660.8,5723.0,108290.0,4064.0,351467.6,1821.0
2018-08-29,수요일,1232291.5,1059.0,1340277.4,1035.0,1593966.7,622.0,93229.5,4265.0,518340.2,2176.0,91298.9,6807.0,10820.0,7463.0,33660.7,6311.0,125719.4,3875.0,338208.6,1815.0
2018-08-30,목요일,935353.0,972.0,1370935.5,889.0,1784397.7,605.0,88859.3,3754.0,490888.1,2302.0,96170.6,6820.0,12671.0,7218.0,30863.4,6792.0,91390.0,4061.0,261441.0,1985.0
2018-08-31,금요일,1026538.3,1012.0,1272602.6,904.0,1618011.0,602.0,136566.1,3807.0,442049.2,2718.0,90585.3,6839.0,11704.9,6587.0,35370.4,6311.0,107598.2,3911.0,309916.6,2094.0
2018-09-01,토요일,947805.3,1025.0,1199850.0,817.0,1290488.0,628.0,78331.3,3978.0,533412.7,2487.0,94058.0,6869.0,7676.0,7781.0,35650.3,6119.0,114435.5,3219.0,296305.5,2153.0
2018-09-02,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-03,월요일,2015800.0,828.0,1941119.6,851.0,2153471.0,641.0,94762.0,3822.0,721575.8,2388.0,117205.2,7202.0,13251.3,7639.0,45068.6,6532.0,151294.1,3814.0,360680.2,2299.0
2018-09-04,화요일,1448411.6,896.0,1475508.6,974.0,1588414.7,644.0,83534.4,4134.0,660804.1,2613.0,87191.2,7831.0,13876.5,7380.0,41769.4,7061.0,112821.0,3696.0,230637.0,2531.0
2018-09-05,수요일,1502825.0,861.0,1627500.0,871.0,2201673.5,653.0,189249.1,4340.0,636516.8,2703.0,83390.3,8013.0,18831.0,6326.0,31342.4,7684.0,97715.0,4147.0,234581.8,3245.0
2018-09-06,목요일,1917204.3,811.0,1693313.0,952.0,2214070.0,663.0,145607.7,3953.0,714748.6,2401.0,85255.4,8359.0,18642.3,6289.0,36742.8,6749.0,86180.0,4449.0,174632.5,3587.0
2018-09-07,금요일,2008793.9,835.0,1680491.5,938.0,2265007.3,633.0,115846.1,4158.0,727818.1,2239.0,92860.2,8808.0,15870.4,6336.0,39615.8,6629.0,117545.5,4387.0,201930.6,4751.0
2018-09-08,토요일,1391609.6,786.0,1205158.5,938.0,1942671.6,634.0,88199.0,3841.0,655428.0,2331.0,96035.6,8573.0,18696.2,6642.0,39189.3,6233.0,99419.0,4226.0,245091.6,3759.0
2018-09-09,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10,월요일,2086328.5,905.0,2033674.4,945.0,2706299.3,626.0,90812.5,3944.0,707425.0,2440.0,113508.5,8787.0,33033.5,5673.0,52984.4,5158.0,120202.0,4879.0,275978.4,3740.0
2018-09-11,화요일,2014572.9,857.0,1995335.6,873.0,2392916.1,602.0,130933.2,4127.0,769503.4,2302.0,83829.6,9960.0,29428.4,6137.0,50209.6,4364.0,82461.1,5170.0,195990.1,3825.0
2018-09-12,수요일,2283997.0,852.0,1851927.4,918.0,2463913.8,593.0,131736.8,4365.0,719131.5,2330.0,87405.3,9367.0,38158.3,5276.0,43993.7,3492.0,86508.4,5029.0,172275.6,4219.0
2018-09-13,목요일,2356430.5,874.0,1885896.0,929.0,2420329.0,582.0,107689.9,4080.0,727029.9,2291.0,84595.6,9268.0,41943.4,4750.0,48910.1,3026.0,81426.7,5359.0,140280.4,4339.0
2018-09-14,금요일,2727515.3,801.0,1940504.5,950.0,1861168.0,601.0,92189.7,4129.0,707613.3,2357.0,88903.5,9862.0,50297.6,5027.0,51584.6,3492.0,89317.0,5709.0,171615.0,4911.0
2018-09-15,토요일,2208871.0,772.0,1877321.0,900.0,1550994.0,611.0,91973.2,3971.0,716079.2,2452.0,101691.8,8786.0,55079.0,5210.0,56698.6,3326.0,96496.7,5632.0,210912.5,4176.0
2018-09-16,일요일,2491.0,925.0,10139.0,1031.0,0.0,0.0,0.0,0.0,400.0,2410.0,12.0,9500.0,0.0,0.0,0.0,0.0,120.0,6025.0,0.0,0.0
2018-09-17,월요일,3105298.4,713.0,2403555.0,896.0,2326815.8,616.0,122727.8,4162.0,774804.8,2437.0,135377.4,8274.0,112274.7,4344.0,74833.7,3583.0,137716.0,5570.0,252072.7,4518.0
2018-09-18,화요일,3248799.6,722.0,2406904.8,847.0,2049992.6,590.0,170609.6,3939.0,885808.9,2092.0,106099.8,7808.0,133748.8,3921.0,71087.5,3332.0,100077.1,6110.0,206896.2,3898.0
2018-09-19,수요일,3199951.4,764.0,2651235.4,865.0,2321204.0,566.0,129115.6,4167.0,866484.5,2118.0,106794.0,7466.0,178928.3,4199.0,72493.8,5175.0,122911.1,6085.0,186768.6,4031.0
2018-09-20,목요일,3105505.5,731.0,2229270.5,945.0,1902381.9,574.0,137292.0,4180.0,837794.7,2055.0,115594.7,7589.0,246800.3,4689.0,93347.9,4036.0,124755.0,5488.0,184274.2,3826.0
2018-09-21,금요일,1941894.5,731.0,1943805.0,977.0,1540936.5,589.0,152042.0,4356.0,787333.8,2389.0,144064.6,6615.0,380157.5,4390.0,105098.4,2874.0,161133.5,4709.0,247516.5,3643.0
2018-09-22,토요일,684337.5,907.0,1315966.8,981.0,891112.0,551.0,86634.0,3958.0,670623.5,2855.0,63489.1,6944.0,377622.6,4268.0,93910.1,3345.0,119385.2,3793.0,255163.4,2633.0
2018-09-23,일요일,4831.0,1320.0,40724.0,1058.0,7320.0,719.0,90.0,2589.0,42664.2,1859.0,2072.3,6083.0,8604.2,4102.0,4958.0,720.0,352.0,3670.0,1680.0,1946.0
2018-09-24,월요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25,화요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26,수요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
